No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
1479,1479,대구,동구,농협,안심지점,053-962-0642,대구광역시 동구  반야월로 202 (동호동  5-1),128.710457,35.87196431,정좌표
1480,1480,대구,동구,농협,신천역지점,053-422-7812,대구광역시 동구  동부로 17 (신천동  543-20),128.6145854,35.87429411,정좌표
1481,1481,대구,동구,농협,대구혁신도시지점,053-965-9132,대구광역시 동구  이노밸리로 321 (신서동  417-1),128.7321745,35.87815241,정좌표
1482,1482,대구,달서구,농협,장기동지점,053-524-1812,대구광역시 달서구  용산로 84 (장기동  528),128.5309932,35.84482911,정좌표
1483,1483,대구,수성구,농협,대구코아시스지점,053-761-2391,대구광역시 수성구  동대구로 149 (황금동  843-1),128.6239182,35.84371744,정좌표
1484,1484,대구,수성구,농협,대구성동지점,053-761-8373,대구광역시 수성구  청호로 297 (황금동  92),128.6384972,35.84392062,정좌표
1485,1485,대구,달서구,농협,성서지점,053-583-8128,대구광역시 달서구  이곡공원로 46 (이곡동  1248-8),128.5123925,35.85502285,정좌표
1486,1486,대구,달서구,농협,대곡지점,053-642-8342,대구광역시 달서구  도원로 14 (도원동  1431-1),128.5355792,35.80853739,정좌표
1487,1487,대구,북구,농협,경북영업부,053-956-0013,대구광역시 북구  신암로 67 (대현2동  332-3),128.6077445,35.87851467,정좌표
1488,1488,대구,북구,농협,경북도교육청(출),053-942-0594,대구광역시 북구  연암로 40 (산격동  1111-4),128.6014574,35.89267855,정좌표
1489,1489,대구,북구,농협,경북대(출),053-939-2011,대구광역시 북구  대학로 95 (산격3동  1330-1),128.6101659,35.89365652,정좌표
1490,1490,대구,북구,농협,대구동천동지점,053-326-7972,대구광역시 북구  팔거천동로 221 (동천동  951-3),128.5578749,35.9437458,정좌표
1491,1491,대구,북구,농협,칠성동지점,053-421-6172,대구광역시 북구  칠성시장로 29 (칠성1가  163-1),128.603598,35.87666975,정좌표
1492,1492,대구,북구,농협,구암지점,053-323-7052,대구광역시 북구  구암로 142 (구암동  649-3),128.5562382,35.93156108,정좌표
1493,1493,대구,북구,농협,매천시장지점,053-311-6142,대구광역시 북구  매천로18길 34 (매천동  527-3),128.5425318,35.9021357,정좌표
1494,1494,대구,북구,농협,침산지점,053-353-5372,대구광역시 북구  침산남로19길 2 (침산동  363-7),128.5869165,35.88942793,정좌표
1495,1495,대구,북구,농협,칠곡지점,053-323-0022,대구광역시 북구  칠곡중앙대로 543 (읍내동  771-2),128.5505538,35.94408174,정좌표
1496,1496,대구,수성구,농협,대구영업부,053-761-3381,대구광역시 수성구  희망로 124 (중동  321-2),128.6125412,35.84671067,정좌표
1497,1497,대구,북구,농협,대구유통단지지점,053-381-7742,대구광역시 북구  유통단지로8길 13 (산격동  1658),128.6078439,35.9045327,정좌표
1498,1498,대구,수성구,농협,수성동지점,053-754-9532,대구광역시 수성구  달구벌대로 2340 (수성3가  251),128.6183988,35.85921839,정좌표
1499,1499,대구,북구,농협,경북영업본부,053-940-4400,대구광역시 북구  신암로 67 (대현2동  332-3),128.6077445,35.87851467,정좌표
1500,1500,대구,서구,농협,평리지점,053-559-4552,대구광역시 서구  국채보상로 256 (평리4동  1218-2),128.559092,35.87089922,정좌표
1501,1501,대구,수성구,농협,범어동지점,053-743-6273,대구광역시 수성구  동대구로 351 (범어3동  33-10),128.6261191,35.86183292,정좌표
1502,1502,대구,서구,농협,원대동지점,053-351-2901,대구광역시 서구  달서천로83길 6 (원대1가  77),128.5780261,35.8820206,정좌표
1503,1503,대구,서구,농협,두류지점,053-551-8552,대구광역시 서구  달구벌대로 1797 (내당동  219-8),128.5613955,35.85955405,정좌표
1504,1504,대구,중구,농협,대구중앙금융센터,053-256-2517,대구광역시 중구  달구벌대로 2090 (남산동  936-1),128.592086,35.86538941,정좌표
1505,1505,대구,중구,농협,동인동지점,053-423-2371,대구광역시 중구  국채보상로 729 (동인동4가  380-2),128.610519,35.86885137,정좌표
1506,1506,대구,수성구,농협,메트로팔레스지점,053-746-4585,대구광역시 수성구  화랑로 50 (만촌동  1356-20),128.6335012,35.87031595,정좌표
1507,1507,대구,중구,농협,대구지점,053-254-1602,대구광역시 중구  큰장로28길 5 (대신동  115-192),128.5796994,35.86981419,정좌표
1508,1508,대구,수성구,농협,시지지점,053-791-3863,대구광역시 수성구  달구벌대로 3176 (신매동  566),128.7042673,35.84053185,정좌표
1509,1509,대구,수성구,농협,만촌역지점,053-551-2704,대구광역시 수성구  달구벌대로 2598 (만촌동  1040-9),128.6466177,35.85824131,정좌표
1510,1510,대구,중구,농협,내당동지점,053-254-7773,대구광역시 중구  명덕로 41 (남산4동  2999-6),128.5757322,35.85973991,정좌표
1511,1511,대구,달서구,농협,성서공단지점,053-593-1490,대구광역시 달서구  달서대로 475 (호산동  719-4),128.4915057,35.84178729,정좌표
1512,1512,대구,달성군,농협,달성군청(출),053-617-9633,대구광역시 달성군 논공읍 달성군청로 33 (논공읍 금포리 1313),128.4313894,35.77466292,정좌표
1513,1513,대구,수성구,농협,대구시교육청(출),053-752-0203,대구광역시 수성구  수성로76길 11 (수성2가  119-2　),128.615285,35.85840555,정좌표
1514,1514,대구,달서구,농협,LH대구(출),053-638-4571,대구광역시 달서구  상화로 272 (도원동  1445),128.5435739,35.80774357,정좌표
1515,1515,대구,달서구,농협,정부대구지방합동청사(출),053-638-4671,대구광역시 달서구  화암로 301 (대곡동  1035),128.5156576,35.80460068,정좌표
1516,1516,대구,중구,농협,북성로지점,053-423-7782,대구광역시 중구  중앙대로 464-4 (북성로1가  84-1),128.5949787,35.87437978,정좌표
1517,1517,대구,수성구,농협,대구영업본부,053-760-3000,대구광역시 수성구  희망로 124 (중동  321-2),128.6125412,35.84671067,정좌표
1518,1518,대전,유성구,농협,노은중앙지점,042-826-0301,대전광역시 유성구  지족로 368 (지족동  986-1),127.3174378,36.3864557,정좌표
1519,1519,대전,대덕구,농협,케이티앤지지점,042-932-7084,대전광역시 대덕구  벚꽃길 71 (평촌동  100),127.4315344,36.43522443,정좌표
1520,1520,대전,동구,농협,대동지점,042-623-2362,대전광역시 동구  계족로 167 (대1동  146-1),127.4429895,36.32876348,정좌표
1521,1521,대전,동구,농협,대전터미널지점,042-627-7583,대전광역시 동구  동서대로 1689 (용전동  63-3),127.4366936,36.35031513,정좌표
1522,1522,대전,유성구,농협,유성지점,042-822-0586,대전광역시 유성구  유성대로720번길 53 (장대동  191-3),127.3347322,36.35748628,정좌표
1523,1523,대전,대덕구,농협,신탄진지점,042-931-0385,대전광역시 대덕구  신탄진로 806 (신탄진동  143-20),127.4294456,36.44941443,정좌표
1524,1524,대전,동구,농협,홍도동지점,042-621-3138,대전광역시 동구  홍도로 1 (홍도동  13-9),127.4303709,36.34653072,정좌표
1525,1525,대전,유성구,농협,대전스마트시티지점,042-223-8101,대전광역시 유성구  엑스포로123번길 46-15 (도룡동  4-7),127.3948698,36.37717513,정좌표
1526,1526,대전,서구,농협,대전시청지점,042-472-5862,대전광역시 서구  둔산로 100 (둔산동  1420),127.384633,36.35038547,정좌표
1527,1527,대전,서구,농협,가장동지점,042-534-1261,대전광역시 서구  갈마로 290 (가장동  39-3),127.3845148,36.33094251,정좌표
1528,1528,대전,대덕구,농협,대덕한남지점,042-627-5022,대전광역시 대덕구  한남로 123 (오정동  449-1),127.4164141,36.34839248,정좌표
1529,1529,대전,서구,농협,둔산지점,042-487-0912,대전광역시 서구  둔지로 42 (둔산동  978),127.3768736,36.35337319,정좌표
1530,1530,대전,대덕구,농협,오정동지점,042-625-4281,대전광역시 대덕구  한밭대로 990 (오정동  69-3),127.4087076,36.35738421,정좌표
1531,1531,대전,서구,농협,탄방동지점,042-487-0853,대전광역시 서구  문정로48번길 20 (탄방동  652),127.3842247,36.34577369,정좌표
1532,1532,대전,서구,농협,대전계룡지점,042-471-7818,대전광역시 서구  문정로48번길 13 (탄방동  647),127.3842604,36.34615355,인근좌표
1533,1533,대전,서구,농협,둔산중앙지점,042-487-6943,대전광역시 서구  문예로 137 (둔산2동  926),127.3897775,36.359026,정좌표
1534,1534,대전,서구,농협,대전샘머리지점,042-488-7562,대전광역시 서구  청사로 281 (둔산동  908),127.3926004,36.36141874,정좌표
1535,1535,대전,유성구,농협,자운동지점,042-864-5212,대전광역시 유성구  자운로97번길 410 (신봉동  230-14),127.3375913,36.41403222,정좌표
1536,1536,대전,서구,농협,대전중앙지점,042-488-2032,대전광역시 서구  둔산서로 63 (둔산동  1292),127.3825948,36.35233082,정좌표
1537,1537,대전,서구,농협,월평동지점,042-483-3072,대전광역시 서구  월평중로 21 (월평동  519),127.36364,36.35651872,정좌표
1538,1538,대전,서구,농협,대전시교육청(출),042-487-9142,대전광역시 서구  둔산로 89 (둔산동  1294),127.3837433,36.35242552,정좌표
1539,1539,대전,서구,농협,정부대전청사지점,042-488-8792,대전광역시 서구  청사로 189 (둔산동  920),127.384904,36.36268274,정좌표
1540,1540,대전,중구,농협,대전대흥지점,042-253-8156,대전광역시 중구  보문로 246 (대흥2동  452-3),127.4228638,36.32460851,정좌표
1541,1541,대전,유성구,농협,대덕테크노금융센터,042-934-8201,대전광역시 유성구  테크노중앙로 54 (관평동  944),127.3913289,36.42605653,정좌표
1542,1542,대전,중구,농협,대전지점,042-251-7102,대전광역시 중구  중앙로 148 (은행동  142-1),127.4263739,36.32840397,정좌표
1543,1543,대전,중구,농협,대전영업부,042-220-0900,대전광역시 중구  중앙로 113 (선화동  227),127.4224463,36.32779412,정좌표
1544,1544,대전,유성구,농협,도안동로지점,042-823-1922,대전광역시 유성구 봉명로 27-19 (원신흥동 491-5),127.343275,36.34279483,정좌표
1545,1545,대전,중구,농협,유천동지점,042-528-9802,대전광역시 중구  계백로 1619 (유천동  187-9),127.399786,36.3192802,정좌표
1546,1546,대전,중구,농협,오룡역지점,042-535-8121,대전광역시 중구  계룡로 786 (오류동  188-15),127.4041309,36.32888856,정좌표
1547,1547,대전,중구,농협,충남영업부,042-229-6578,대전광역시 중구  계룡로 933 (대사동  248-222),127.4162639,36.32014701,정좌표
1548,1548,대전,중구,농협,대전영업본부,042-220-0800,대전광역시 중구  중앙로 113 (선화동  227),127.4224463,36.32779412,정좌표
1549,1549,대전,중구,농협,충남영업본부,042-229-6114,대전광역시 중구  계룡로 933 (대사동  248-222),127.4162639,36.32014701,정좌표
1550,1550,부산,기장군,농협,기장군지부,051-721-0391,부산광역시 기장군 기장읍 차성남로 52 (기장읍 대라리 128-1),129.2139402,35.24094311,정좌표
1551,1551,부산,해운대구,농협,좌동지점,051-702-2041,부산광역시 해운대구  좌동순환로 177 (좌동  1407-4),129.1799401,35.18193676,정좌표
1552,1552,부산,해운대구,농협,재송동지점,051-783-3820,부산광역시 해운대구  재반로 83 (재송동  1089-8),129.1252797,35.18623296,정좌표
1553,1553,부산,동래구,농협,사직동지점,051-502-9902,부산광역시 동래구  사직로70번길 50 (사직동  42-1),129.0577284,35.19746673,정좌표
1554,1554,부산,사하구,농협,다대포지점,051-263-9378,부산광역시 사하구  다대로 556 (다대동  903),128.9705265,35.05679046,정좌표
1555,1555,부산,영도구,농협,영도지점,051-415-0912,부산광역시 영도구  남항로 49 (영선동2가  60),129.041872,35.08850932,정좌표
1556,1556,부산,부산진구,농협,당감동지점,051-898-4002,부산광역시 부산진구  당감로 35 (당감동  430-1),129.0390998,35.16492256,정좌표
1557,1557,부산,사하구,농협,괴정동지점,051-205-1152,부산광역시 사하구  낙동대로 211 (괴정3동  1009-22),128.993814,35.10006008,정좌표
1558,1558,부산,연제구,농협,토곡지점,051-751-0837,부산광역시 연제구  토현로 6 (연산9동  2220-2),129.1078058,35.18003678,정좌표
1559,1559,부산,수영구,농협,광안동지점,051-753-7477,부산광역시 수영구  광남로 195 (광안2동  132-12),129.1202909,35.15828722,정좌표
1560,1560,부산,해운대구,농협,센텀시티지점,051-744-3762,부산광역시 해운대구  센텀동로 9 (우동  1498),129.1324559,35.16987059,정좌표
1561,1561,부산,연제구,농협,부산법조타운지점,051-507-8452,부산광역시 연제구  법원로 18 (거제동  1492-1),129.0734796,35.19065657,정좌표
1562,1562,부산,동래구,농협,명륜역지점,051-557-9371,부산광역시 동래구  온천장로 14 (온천동  1750-33),129.0792447,35.21344938,정좌표
1563,1563,부산,금정구,농협,부산대학교지점,051-512-0716,부산광역시 금정구  부산대학로63번길 2 (장전2동  산 40),129.0833278,35.23036189,정좌표
1564,1564,부산,사상구,농협,동서대학교지점,051-314-5394,부산광역시 사상구  주례로 45 (주례동  81),129.010858,35.14593401,정좌표
1565,1565,부산,사상구,농협,주례동지점,051-317-6401,부산광역시 사상구  가야대로 272-1 (주례동  1162-172),129.0024329,35.15009498,정좌표
1566,1566,부산,연제구,농협,연산역지점,051-865-8082,부산광역시 연제구  중앙대로 1090 (연산동  702-1),129.0810609,35.18479776,정좌표
1567,1567,부산,영도구,농협,동삼동지점,051-405-7367,부산광역시 영도구  동삼로 64 (동삼동  268-6),129.0706214,35.07917821,정좌표
1568,1568,부산,동래구,농협,동래지점,051-552-2712,부산광역시 동래구  명륜로112번길  64 (수안동  421-2),129.0862564,35.20285978,정좌표
1569,1569,부산,북구,농협,구포지점,051-332-1528,부산광역시 북구  만덕대로 33 (덕천2동  382-8),129.0085672,35.21118289,정좌표
1570,1570,부산,해운대구,농협,해운대지점,051-743-1672,부산광역시 해운대구  중동1로 33 (중1동  1394-33),129.1703273,35.17065911,인근좌표
1571,1571,부산,강서구,농협,부산강서지점,051-973-0091,부산광역시 강서구  대저로 282 (대저1동  2340-7),128.9828035,35.21234648,정좌표
1572,1572,부산,부산진구,농협,범일동지점,051-632-9822,부산광역시 부산진구  중앙번영로 14 (범천동  844-50),129.0606553,35.14474482,정좌표
